http://purl.uniprot.org/uniprot/A0A678ZIC6,HLA-DQB1
http://purl.uniprot.org/uniprot/A0A678ZEG4,HLA-DQB1
http://purl.uniprot.org/uniprot/A0A5H2USX4,HLA-DQB1
http://purl.uniprot.org/uniprot/A0A5H2UFZ1,HLA-DQB1
http://purl.uniprot.org/uniprot/A0A5H2UDX2,HLA-DQB1
http://purl.uniprot.org/uniprot/A0A5H2UD52,HLA-DQB1
http://purl.uniprot.org/uniprot/A0A5A4M2P9,HLA-DQB1
http://purl.uniprot.org/uniprot/A0A5A4LMQ1,HLA-DPB1
http://purl.uniprot.org/uniprot/A0A5A4LJQ6,HLA-DPB1
http://purl.uniprot.org/uniprot/A0A5A4LIA6,HLA-A
http://purl.uniprot.org/uniprot/A0A5A4LHS9,HLA-DPB1
http://purl.uniprot.org/uniprot/A0A5A4LHG3,HLA-A
http://purl.uniprot.org/uniprot/A0A669KBL4,AEBP2
http://purl.uniprot.org/uniprot/S4T707,HLA-DRB1
http://purl.uniprot.org/uniprot/S0F2K8,HLA-DRB1
http://purl.uniprot.org/uniprot/R4QGE4,HLA-A
http://purl.uniprot.org/uniprot/Q8HWN2,HLA-DRB1
http://purl.uniprot.org/uniprot/Q6LBW7,N/A
http://purl.uniprot.org/uniprot/Q29783,N/A
http://purl.uniprot.org/uniprot/N0BX84,HLA-B
http://purl.uniprot.org/uniprot/N0BSJ1,HLA-B
http://purl.uniprot.org/uniprot/M9P8Q4,HLA-A
http://purl.uniprot.org/uniprot/K9L8D2,HLA-A
http://purl.uniprot.org/uniprot/K7P5V6,HLA-A
http://purl.uniprot.org/uniprot/J9ZYA1,HLA-A
http://purl.uniprot.org/uniprot/J9PWV2,HLA-A
http://purl.uniprot.org/uniprot/I6NS55,HLA-A
http://purl.uniprot.org/uniprot/H9C8X6,HLA-DRB1
http://purl.uniprot.org/uniprot/H9BNV3,HLA-A
http://purl.uniprot.org/uniprot/H2BE86,HLA-A
http://purl.uniprot.org/uniprot/H2BE84,HLA-A
http://purl.uniprot.org/uniprot/H2BE81,HLA-A
http://purl.uniprot.org/uniprot/G9I2K2,HLA-B
http://purl.uniprot.org/uniprot/G1EP16,HLA-A
http://purl.uniprot.org/uniprot/G1ENZ5,HLA-A
http://purl.uniprot.org/uniprot/G1ENC6,HLA-A
http://purl.uniprot.org/uniprot/G1ENA7,HLA-A
http://purl.uniprot.org/uniprot/G1ENA4,HLA-A
http://purl.uniprot.org/uniprot/G1ENA1,HLA-A
http://purl.uniprot.org/uniprot/G0ZMF7,HLA-A
http://purl.uniprot.org/uniprot/G0KXI2,HLA-A
http://purl.uniprot.org/uniprot/G0KXI1,HLA-A
http://purl.uniprot.org/uniprot/G0KXG8,HLA-A
http://purl.uniprot.org/uniprot/F8SKW3,HLA-B
http://purl.uniprot.org/uniprot/F4YU24,HLA-A
http://purl.uniprot.org/uniprot/F2VYI8,HLA-A
http://purl.uniprot.org/uniprot/F1C3G9,HLA-DRB1
http://purl.uniprot.org/uniprot/E9LY16,HLA-A
http://purl.uniprot.org/uniprot/E9LXY9,HLA-A
http://purl.uniprot.org/uniprot/E5G0Y0,HLA-A
http://purl.uniprot.org/uniprot/E2GJJ2,HLA-B
http://purl.uniprot.org/uniprot/E2DH83,HLA-A
http://purl.uniprot.org/uniprot/E2DH79,HLA-A
http://purl.uniprot.org/uniprot/E0WBU4,HLA-A
http://purl.uniprot.org/uniprot/E0WBT7,HLA-A
http://purl.uniprot.org/uniprot/E0WBT2,HLA-A
http://purl.uniprot.org/uniprot/D9IFQ3,HLA-DRB1
http://purl.uniprot.org/uniprot/D7R0W0,HLA-DRB1
http://purl.uniprot.org/uniprot/D7R0U4,HLA-DRB1
http://purl.uniprot.org/uniprot/D7NPL5,HLA-A
http://purl.uniprot.org/uniprot/D7GL13,HLA-B
http://purl.uniprot.org/uniprot/D6MJH1,HLA-A
http://purl.uniprot.org/uniprot/D6MJE2,HLA-A
http://purl.uniprot.org/uniprot/D6MJE1,HLA-A
http://purl.uniprot.org/uniprot/D6MJD5,HLA-A
http://purl.uniprot.org/uniprot/D6MJC8,HLA-A
http://purl.uniprot.org/uniprot/D6MJC6,HLA-A
http://purl.uniprot.org/uniprot/D6MJC4,HLA-A
http://purl.uniprot.org/uniprot/D6MJA0,HLA-A
http://purl.uniprot.org/uniprot/D6MJ79,HLA-A
http://purl.uniprot.org/uniprot/D5G2I9,HLA-A
http://purl.uniprot.org/uniprot/D5FZV1,HLA-A
http://purl.uniprot.org/uniprot/D5FHL4,HLA-A
http://purl.uniprot.org/uniprot/D5FHH1,HLA-A
http://purl.uniprot.org/uniprot/D3U770,HLA-A
http://purl.uniprot.org/uniprot/D2SSL8,HLA-A
http://purl.uniprot.org/uniprot/C9E1E5,HLA-A
http://purl.uniprot.org/uniprot/C5IZK5,HLA-A
http://purl.uniprot.org/uniprot/C4PJK7,HLA-A
http://purl.uniprot.org/uniprot/B0RZ68,HLA-DRB1
http://purl.uniprot.org/uniprot/A0A858B8Y0,HLA-A
http://purl.uniprot.org/uniprot/A0A6B7HG45,HLA-A
http://purl.uniprot.org/uniprot/A0A5K1TTF4,HLA-DRB1
http://purl.uniprot.org/uniprot/A0A3S6RFK1,HLA-A
http://purl.uniprot.org/uniprot/A0A2U7NMW3,HLA-A
http://purl.uniprot.org/uniprot/A0A2U7NMV9,HLA-A
http://purl.uniprot.org/uniprot/A0A2U7NGK5,HLA-DRB1
http://purl.uniprot.org/uniprot/A0A2U7MZI8,HLA-A
http://purl.uniprot.org/uniprot/A0A2I4PZP4,HLA-A
http://purl.uniprot.org/uniprot/A0A2I4PZ49,HLA-A
http://purl.uniprot.org/uniprot/A0A2H4FZC7,HLA-A
http://purl.uniprot.org/uniprot/A0A288R0H2,HLA-A
http://purl.uniprot.org/uniprot/A0A288QXX0,HLA-A
http://purl.uniprot.org/uniprot/A0A288Q8X5,HLA-A
http://purl.uniprot.org/uniprot/A0A288Q8V4,HLA-A
http://purl.uniprot.org/uniprot/A0A1X9I4C3,HLA-A
http://purl.uniprot.org/uniprot/A0A1S5QQT5,HLA-A
http://purl.uniprot.org/uniprot/A0A1S5QQS0,HLA-A
http://purl.uniprot.org/uniprot/A0A1L2BM32,HLA-A
http://purl.uniprot.org/uniprot/A0A1L2BM14,HLA-A
http://purl.uniprot.org/uniprot/A0A1C8DVC2,HLA-A
http://purl.uniprot.org/uniprot/A0A1C8DTH1,HLA-A
http://purl.uniprot.org/uniprot/A0A1C8DTD5,HLA-A
http://purl.uniprot.org/uniprot/A0A1C8DS42,HLA-A
http://purl.uniprot.org/uniprot/A0A186VNJ9,HLA-A
http://purl.uniprot.org/uniprot/A0A0N6W7J3,HLA-A
http://purl.uniprot.org/uniprot/A0A0K0KR86,HLA-A
http://purl.uniprot.org/uniprot/A0A0K0KR19,HLA-A
http://purl.uniprot.org/uniprot/A0A0A7C7M1,HLA-A
http://purl.uniprot.org/uniprot/A0A0A7C5M4,HLA-A
http://purl.uniprot.org/uniprot/A0A0A7C5E4,HLA-A
http://purl.uniprot.org/uniprot/A0A2U7NI65,HLA-B
http://purl.uniprot.org/uniprot/A0A6B9MYI0,HLA-A
http://purl.uniprot.org/uniprot/A0A6B9MSH4,HLA-C
http://purl.uniprot.org/uniprot/A0A649YH59,COX2
http://purl.uniprot.org/uniprot/A0A6B7IAD7,HLA-DPB1
http://purl.uniprot.org/uniprot/A0A6B7FWU0,HLA-B
http://purl.uniprot.org/uniprot/A0A6B7FTM9,HLA-B
http://purl.uniprot.org/uniprot/A0A669KBH7,DUS4L-BCAP29
http://purl.uniprot.org/uniprot/A0A1S5UZH9,N/A
http://purl.uniprot.org/uniprot/H9C5G1,HLA-A
http://purl.uniprot.org/uniprot/A0A2U3TZM4,CASK
http://purl.uniprot.org/uniprot/M0QXE8,MAP1S
http://purl.uniprot.org/uniprot/J3KT44,NCOR1
http://purl.uniprot.org/uniprot/A0A804HIR8,NBEAL1
http://purl.uniprot.org/uniprot/A0A087WWB7,ACP6
http://purl.uniprot.org/uniprot/R4L7W4,HLA-DRB1
http://purl.uniprot.org/uniprot/M9P9X8,HLA-DRB1
http://purl.uniprot.org/uniprot/J9PWW5,HLA-DRB1
http://purl.uniprot.org/uniprot/J9PVC6,HLA-DRB1
http://purl.uniprot.org/uniprot/J7FP09,HLA-DRB1
http://purl.uniprot.org/uniprot/H2BDT2,HLA-DRB1
http://purl.uniprot.org/uniprot/A0A0A7C3J1,HLA-DRB1
http://purl.uniprot.org/uniprot/A0A6C1HXE4,HLA-C
http://purl.uniprot.org/uniprot/A0A6B9MM79,HLA-A
http://purl.uniprot.org/uniprot/A0A6B7KYZ9,HLA-DPB1
http://purl.uniprot.org/uniprot/A0A6B7HHE0,HLA-DPB1
http://purl.uniprot.org/uniprot/A0A6B7FX64,BRCA1
http://purl.uniprot.org/uniprot/A0A678ZVY0,HLA-B
http://purl.uniprot.org/uniprot/A0A678ZV11,HLA-DRB1
http://purl.uniprot.org/uniprot/A0A678ZUR9,HLA-DRB1
http://purl.uniprot.org/uniprot/A0A678ZLD7,HLA-A
http://purl.uniprot.org/uniprot/A0A678ZJ36,HLA-DPB1
http://purl.uniprot.org/uniprot/A0A678ZIW1,HLA-DPB1
http://purl.uniprot.org/uniprot/A0A678ZF08,HLA-DPB1
http://purl.uniprot.org/uniprot/A0A1V0S7K3,HLA-B
http://purl.uniprot.org/uniprot/A0A5F9ZI30,ANK2
http://purl.uniprot.org/uniprot/A0A5F9ZHD0,TNK2
http://purl.uniprot.org/uniprot/A0A6B9RDI4,ATP8
http://purl.uniprot.org/uniprot/A0A6B9RCW4,ND1
http://purl.uniprot.org/uniprot/A0A6B9RBM6,ND2
http://purl.uniprot.org/uniprot/A0A6B9RBG4,ND4
http://purl.uniprot.org/uniprot/A0A6B7PVN7,COX2
http://purl.uniprot.org/uniprot/A0A6B9HBP5,HLA-B
http://purl.uniprot.org/uniprot/A0A678ZX92,HLA-B
http://purl.uniprot.org/uniprot/A0A678ZVT2,HLA-DPB1
http://purl.uniprot.org/uniprot/A0A4P8K7E7,FLT3
http://purl.uniprot.org/uniprot/A0A4P8JC38,HLA-DQA1
http://purl.uniprot.org/uniprot/A0A5C2GXJ9,N/A
http://purl.uniprot.org/uniprot/A0A5C2GWG0,N/A
http://purl.uniprot.org/uniprot/A0A5C2GVT8,N/A
http://purl.uniprot.org/uniprot/A0A5C2GVB0,N/A
http://purl.uniprot.org/uniprot/A0A5C2GV39,N/A
http://purl.uniprot.org/uniprot/A0A5C2GUH6,N/A
http://purl.uniprot.org/uniprot/A0A5C2GUC4,N/A
http://purl.uniprot.org/uniprot/A0A5C2GU14,N/A
http://purl.uniprot.org/uniprot/A0A5C2GTK8,N/A
http://purl.uniprot.org/uniprot/A0A5C2GSP6,N/A
http://purl.uniprot.org/uniprot/A0A5C2GRT6,N/A
http://purl.uniprot.org/uniprot/A0A5C2GRI2,N/A
http://purl.uniprot.org/uniprot/A0A5C2GPC5,N/A
http://purl.uniprot.org/uniprot/A0A5C2GP54,N/A
http://purl.uniprot.org/uniprot/A0A5C2GP27,N/A
http://purl.uniprot.org/uniprot/A0A5C2GNH5,N/A
http://purl.uniprot.org/uniprot/A0A5C2GN44,N/A
http://purl.uniprot.org/uniprot/A0A5C2GLC5,N/A
http://purl.uniprot.org/uniprot/A0A5C2GK43,N/A
http://purl.uniprot.org/uniprot/A0A5C2GJZ8,N/A
http://purl.uniprot.org/uniprot/A0A5C2GII3,N/A
http://purl.uniprot.org/uniprot/A0A5C2GIB9,N/A
http://purl.uniprot.org/uniprot/A0A5C2GI14,N/A
http://purl.uniprot.org/uniprot/A0A5C2GH97,N/A
http://purl.uniprot.org/uniprot/A0A5C2GH40,N/A
http://purl.uniprot.org/uniprot/A0A5C2GFZ1,N/A
http://purl.uniprot.org/uniprot/A0A5C2GBG7,N/A
http://purl.uniprot.org/uniprot/A0A5C2GBG2,N/A
http://purl.uniprot.org/uniprot/A0A5C2GA43,N/A
http://purl.uniprot.org/uniprot/A0A5C2G7U0,N/A
http://purl.uniprot.org/uniprot/A0A5C2G6U3,N/A
http://purl.uniprot.org/uniprot/A0A5C2G5N8,N/A
http://purl.uniprot.org/uniprot/A0A5C2G3N9,N/A
http://purl.uniprot.org/uniprot/A0A5C2G3G6,N/A
http://purl.uniprot.org/uniprot/A0A5C2G3F5,N/A
http://purl.uniprot.org/uniprot/A0A5C2G1Z9,N/A
http://purl.uniprot.org/uniprot/A0A5C2G1Z8,N/A
http://purl.uniprot.org/uniprot/A0A5C2G1X6,N/A
http://purl.uniprot.org/uniprot/A0A5C2G1H3,N/A
http://purl.uniprot.org/uniprot/A0A5C2G0W7,N/A
http://purl.uniprot.org/uniprot/A0A5C2G0V4,N/A
http://purl.uniprot.org/uniprot/A0A5C2G0H7,N/A
http://purl.uniprot.org/uniprot/A0A5C2FY91,N/A
http://purl.uniprot.org/uniprot/A0A5C2FWW6,N/A
http://purl.uniprot.org/uniprot/A0A5C2FTB2,N/A
http://purl.uniprot.org/uniprot/A0A6B7FVI4,BRCA1
http://purl.uniprot.org/uniprot/A0A679DQJ9,VPS13D
http://purl.uniprot.org/uniprot/A0A678ZGZ9,HLA-A
http://purl.uniprot.org/uniprot/X2J8Y7,HLA-A
http://purl.uniprot.org/uniprot/J9JIC7,VEZF1
http://purl.uniprot.org/uniprot/J3QSH0,LGALS9C
http://purl.uniprot.org/uniprot/J3QSC0,CES2
http://purl.uniprot.org/uniprot/J3QS85,COPS3
http://purl.uniprot.org/uniprot/J3QRR7,PLXDC1
http://purl.uniprot.org/uniprot/J3QRD9,CEP112
http://purl.uniprot.org/uniprot/J3QRB4,PTPRM
http://purl.uniprot.org/uniprot/J3QR92,PRR29
http://purl.uniprot.org/uniprot/J3QR16,ATG13
http://purl.uniprot.org/uniprot/J3QR05,FTSJ3
http://purl.uniprot.org/uniprot/J3QQM0,SPECC1
http://purl.uniprot.org/uniprot/J3QLG8,PIGL
http://purl.uniprot.org/uniprot/J3QLC3,VAC14
http://purl.uniprot.org/uniprot/J3QLA6,PPP4R1
http://purl.uniprot.org/uniprot/J3QKY0,TEX2
http://purl.uniprot.org/uniprot/J3QKM6,LLGL2
http://purl.uniprot.org/uniprot/J3KTG6,NFE2L1
http://purl.uniprot.org/uniprot/J3KTB7,TOP2A
http://purl.uniprot.org/uniprot/J3KSK6,MICAL3
http://purl.uniprot.org/uniprot/J3KSI7,SLC25A19
http://purl.uniprot.org/uniprot/J3KS87,NUP85
http://purl.uniprot.org/uniprot/J3KRV0,DDX42
http://purl.uniprot.org/uniprot/J3KRP8,MICAL3
http://purl.uniprot.org/uniprot/J3KRM0,ZPBP2
http://purl.uniprot.org/uniprot/J3KRJ1,TP53I13
http://purl.uniprot.org/uniprot/J3KPR9,SLC6A4
http://purl.uniprot.org/uniprot/I6R2W1,HLA-A
http://purl.uniprot.org/uniprot/A0A087X1W6,ARHGAP23
http://purl.uniprot.org/uniprot/A0A076V7U7,HLA-A
http://purl.uniprot.org/uniprot/A0A669KBH2,SYNE2
http://purl.uniprot.org/uniprot/A0A669KB59,SLC35E3
http://purl.uniprot.org/uniprot/A0A669KB05,CTNND1
http://purl.uniprot.org/uniprot/A0A669KAY0,TERB1
http://purl.uniprot.org/uniprot/A0A5H2UYJ8,HLA-A
http://purl.uniprot.org/uniprot/A0A5H2UG10,HLA-C
http://purl.uniprot.org/uniprot/A0A5H2UEN5,HLA-A
http://purl.uniprot.org/uniprot/A0A5C2H096,N/A
http://purl.uniprot.org/uniprot/A0A5C2GZC0,N/A
http://purl.uniprot.org/uniprot/A0A5C2GZ35,N/A
http://purl.uniprot.org/uniprot/A0A5C2GYJ2,N/A
http://purl.uniprot.org/uniprot/A0A5C2GWY7,N/A
http://purl.uniprot.org/uniprot/A0A5C2GWS0,N/A
http://purl.uniprot.org/uniprot/A0A5C2GVR1,N/A
http://purl.uniprot.org/uniprot/A0A5C2GVA3,N/A
http://purl.uniprot.org/uniprot/A0A5C2GUZ0,N/A
http://purl.uniprot.org/uniprot/A0A5C2GUY9,N/A
http://purl.uniprot.org/uniprot/A0A5C2GUE7,N/A
http://purl.uniprot.org/uniprot/A0A5C2GTV6,N/A
http://purl.uniprot.org/uniprot/A0A5C2GTN1,N/A
http://purl.uniprot.org/uniprot/A0A5C2GSY2,N/A
http://purl.uniprot.org/uniprot/A0A5C2GS95,N/A
http://purl.uniprot.org/uniprot/A0A5C2GRM1,N/A
http://purl.uniprot.org/uniprot/A0A5C2GRD4,N/A
http://purl.uniprot.org/uniprot/A0A5C2GQC6,N/A
http://purl.uniprot.org/uniprot/A0A5C2GQ59,N/A
http://purl.uniprot.org/uniprot/A0A5C2GPS4,N/A
http://purl.uniprot.org/uniprot/A0A5C2GPN1,N/A
http://purl.uniprot.org/uniprot/A0A5C2GPL4,N/A
