ENSG00000102048	ENSG00000104879
ENSG00000102572	ENSG00000114209
ENSG00000102753	ENSG00000184281
ENSG00000102934	ENSG00000107175
ENSG00000102978	ENSG00000103154
ENSG00000102981	ENSG00000163558
ENSG00000103018	ENSG00000107175
ENSG00000103089	ENSG00000107175
ENSG00000103154	ENSG00000130307
ENSG00000103154	ENSG00000136003
ENSG00000103154	ENSG00000176714
ENSG00000103249	ENSG00000107175
ENSG00000103275	ENSG00000112200
ENSG00000103275	ENSG00000113595
ENSG00000103275	ENSG00000123609
ENSG00000103275	ENSG00000131721
ENSG00000103275	ENSG00000134504
ENSG00000103275	ENSG00000143748
ENSG00000103275	ENSG00000161405
ENSG00000103275	ENSG00000177674
ENSG00000103363	ENSG00000154582
ENSG00000103496	ENSG00000135823
ENSG00000104064	ENSG00000127191
ENSG00000104064	ENSG00000166407
ENSG00000104147	ENSG00000159055
ENSG00000104343	ENSG00000140368
ENSG00000104388	ENSG00000138134
ENSG00000104472	ENSG00000148229
ENSG00000104490	ENSG00000137210
ENSG00000104529	ENSG00000114626
ENSG00000104643	ENSG00000138080
ENSG00000104643	ENSG00000139505
ENSG00000104756	ENSG00000104756
ENSG00000104765	ENSG00000104765
ENSG00000104765	ENSG00000166002
ENSG00000104765	ENSG00000172243
ENSG00000104765	ENSG00000176171
ENSG00000104804	ENSG00000132938
ENSG00000104825	ENSG00000183386
ENSG00000104892	ENSG00000104892
ENSG00000104892	ENSG00000183137
ENSG00000104907	ENSG00000185247
ENSG00000104969	ENSG00000108823
ENSG00000104969	ENSG00000115380
ENSG00000104969	ENSG00000132718
ENSG00000104969	ENSG00000133466
ENSG00000104969	ENSG00000155304
ENSG00000104969	ENSG00000158769
ENSG00000104969	ENSG00000164325
ENSG00000104969	ENSG00000168591
ENSG00000104969	ENSG00000198885
ENSG00000104969	ENSG00000213995
ENSG00000105048	ENSG00000140416
ENSG00000105198	ENSG00000146592
ENSG00000105323	ENSG00000143006
ENSG00000105323	ENSG00000198373
ENSG00000105371	ENSG00000107175
ENSG00000105374	ENSG00000107175
ENSG00000105397	ENSG00000112232
ENSG00000105397	ENSG00000183386
ENSG00000105549	ENSG00000183386
ENSG00000105609	ENSG00000107175
ENSG00000105647	ENSG00000178988
ENSG00000105700	ENSG00000139112
ENSG00000105700	ENSG00000169683
ENSG00000105700	ENSG00000171703
ENSG00000105793	ENSG00000132938
ENSG00000105810	ENSG00000112576
ENSG00000105991	ENSG00000105991
ENSG00000105991	ENSG00000164056
ENSG00000106052	ENSG00000164080
ENSG00000106153	ENSG00000164053
ENSG00000106299	ENSG00000112130
ENSG00000106305	ENSG00000132016
ENSG00000106305	ENSG00000183386
ENSG00000106397	ENSG00000127328
ENSG00000106459	ENSG00000161381
ENSG00000106554	ENSG00000114019
ENSG00000106615	ENSG00000107175
ENSG00000107164	ENSG00000112531
ENSG00000107175	ENSG00000107175
ENSG00000107175	ENSG00000107819
ENSG00000107175	ENSG00000111371
ENSG00000107175	ENSG00000111843
ENSG00000107175	ENSG00000111863
ENSG00000107175	ENSG00000111897
ENSG00000107175	ENSG00000112210
ENSG00000107175	ENSG00000112759
ENSG00000107175	ENSG00000113811
ENSG00000107175	ENSG00000114529
ENSG00000107175	ENSG00000114544
ENSG00000107175	ENSG00000115446
ENSG00000107175	ENSG00000116171
ENSG00000107175	ENSG00000117016
ENSG00000107175	ENSG00000117362
ENSG00000107175	ENSG00000121900
ENSG00000107175	ENSG00000122986
ENSG00000107175	ENSG00000124508
ENSG00000107175	ENSG00000126062
ENSG00000107175	ENSG00000126768
ENSG00000107175	ENSG00000127774
ENSG00000107175	ENSG00000128699
ENSG00000107175	ENSG00000130733
ENSG00000107175	ENSG00000131748
ENSG00000107175	ENSG00000132330
ENSG00000107175	ENSG00000132432
ENSG00000107175	ENSG00000133935
ENSG00000107175	ENSG00000134198
ENSG00000107175	ENSG00000135185
ENSG00000107175	ENSG00000135750
ENSG00000107175	ENSG00000135917
ENSG00000107175	ENSG00000136048
ENSG00000107175	ENSG00000136052
ENSG00000107175	ENSG00000136156
ENSG00000107175	ENSG00000137161
ENSG00000107175	ENSG00000137210
ENSG00000107175	ENSG00000137726
ENSG00000107175	ENSG00000139291
ENSG00000107175	ENSG00000139636
ENSG00000107175	ENSG00000140688
ENSG00000107175	ENSG00000142789
ENSG00000107175	ENSG00000144057
ENSG00000107175	ENSG00000145425
ENSG00000107175	ENSG00000146859
ENSG00000107175	ENSG00000147457
ENSG00000107175	ENSG00000147676
ENSG00000107175	ENSG00000152700
ENSG00000107175	ENSG00000154079
ENSG00000107175	ENSG00000156298
ENSG00000107175	ENSG00000156471
ENSG00000107175	ENSG00000156738
ENSG00000107175	ENSG00000158014
ENSG00000107175	ENSG00000158874
ENSG00000107175	ENSG00000160055
ENSG00000107175	ENSG00000160216
ENSG00000107175	ENSG00000160318
ENSG00000107175	ENSG00000160325
ENSG00000107175	ENSG00000160752
ENSG00000107175	ENSG00000161798
ENSG00000107175	ENSG00000163463
ENSG00000107175	ENSG00000165264
ENSG00000107175	ENSG00000165474
ENSG00000107175	ENSG00000165915
ENSG00000107175	ENSG00000166091
ENSG00000107175	ENSG00000166292
ENSG00000107175	ENSG00000167107
ENSG00000107175	ENSG00000167397
ENSG00000107175	ENSG00000168394
ENSG00000107175	ENSG00000169026
ENSG00000107175	ENSG00000169241
ENSG00000107175	ENSG00000169410
ENSG00000107175	ENSG00000169752
ENSG00000107175	ENSG00000169903
ENSG00000107175	ENSG00000170180
ENSG00000107175	ENSG00000170310
ENSG00000107175	ENSG00000171552
ENSG00000107175	ENSG00000171729
ENSG00000107175	ENSG00000172543
ENSG00000107175	ENSG00000173141
ENSG00000107175	ENSG00000174599
ENSG00000107175	ENSG00000174669
ENSG00000107175	ENSG00000175283
ENSG00000107175	ENSG00000175893
ENSG00000107175	ENSG00000176171
ENSG00000107175	ENSG00000176410
ENSG00000107175	ENSG00000177519
ENSG00000107175	ENSG00000178927
ENSG00000107175	ENSG00000179820
ENSG00000107175	ENSG00000182199
ENSG00000107175	ENSG00000182220
ENSG00000107175	ENSG00000182544
ENSG00000107175	ENSG00000185883
ENSG00000107175	ENSG00000186501
ENSG00000107175	ENSG00000187021
ENSG00000107175	ENSG00000187713
ENSG00000107175	ENSG00000188818
ENSG00000107175	ENSG00000189058
ENSG00000107175	ENSG00000196104
ENSG00000107175	ENSG00000196937
ENSG00000107175	ENSG00000197142
ENSG00000107175	ENSG00000198060
ENSG00000107175	ENSG00000198794
ENSG00000107175	ENSG00000198833
ENSG00000107175	ENSG00000198848
ENSG00000107175	ENSG00000204427
ENSG00000107175	ENSG00000205155
ENSG00000107175	ENSG00000211456
ENSG00000107175	ENSG00000213064
ENSG00000107175	ENSG00000213658
ENSG00000107175	ENSG00000214063
ENSG00000107175	ENSG00000214160
ENSG00000107175	ENSG00000214253
ENSG00000107175	ENSG00000227500
ENSG00000107175	ENSG00000240583
ENSG00000107175	ENSG00000265354
ENSG00000107175	ENSG00000265808
ENSG00000107175	ENSG00000269586
ENSG00000107816	ENSG00000140320
ENSG00000107816	ENSG00000144381
ENSG00000107816	ENSG00000160972
ENSG00000107816	ENSG00000165724
ENSG00000107816	ENSG00000170689
ENSG00000107816	ENSG00000204438
ENSG00000107960	ENSG00000257949
ENSG00000107960	ENSG00000261408
ENSG00000108010	ENSG00000167377
ENSG00000108021	ENSG00000135940
ENSG00000108107	ENSG00000166946
ENSG00000108179	ENSG00000172530
ENSG00000108344	ENSG00000137210
ENSG00000108639	ENSG00000147378
ENSG00000108639	ENSG00000168077
ENSG00000108798	ENSG00000139496
ENSG00000109065	ENSG00000124802
ENSG00000109072	ENSG00000139517
ENSG00000109079	ENSG00000165724
ENSG00000109079	ENSG00000174943
ENSG00000109270	ENSG00000116586
ENSG00000109466	ENSG00000117153
ENSG00000109466	ENSG00000117862
ENSG00000109511	ENSG00000179151
ENSG00000109536	ENSG00000157110
ENSG00000109654	ENSG00000130560
ENSG00000109654	ENSG00000171017
ENSG00000110025	ENSG00000115255
ENSG00000110025	ENSG00000115310
ENSG00000110031	ENSG00000114698
ENSG00000110092	ENSG00000124762
ENSG00000110330	ENSG00000129968
ENSG00000110330	ENSG00000135951
ENSG00000110330	ENSG00000143367
ENSG00000110330	ENSG00000163644
ENSG00000110429	ENSG00000113558
ENSG00000110435	ENSG00000177674
ENSG00000110536	ENSG00000112559
ENSG00000110536	ENSG00000147509
ENSG00000110801	ENSG00000204599
ENSG00000110955	ENSG00000139517
ENSG00000110955	ENSG00000171953
ENSG00000111046	ENSG00000140262
ENSG00000111196	ENSG00000161405
ENSG00000111328	ENSG00000178988
ENSG00000111665	ENSG00000175215
ENSG00000111716	ENSG00000134333
ENSG00000111816	ENSG00000140299
ENSG00000111816	ENSG00000143368
ENSG00000111859	ENSG00000135457
ENSG00000111859	ENSG00000143006
ENSG00000111859	ENSG00000166886
ENSG00000111859	ENSG00000172530
ENSG00000111859	ENSG00000204713
ENSG00000111863	ENSG00000160307
ENSG00000112130	ENSG00000163472
ENSG00000112130	ENSG00000215271
ENSG00000112130	ENSG00000240694
ENSG00000112200	ENSG00000170779
ENSG00000112232	ENSG00000112232
ENSG00000112232	ENSG00000137210
ENSG00000112237	ENSG00000154957
ENSG00000112511	ENSG00000135457
ENSG00000112559	ENSG00000119986
ENSG00000112559	ENSG00000120071
ENSG00000112559	ENSG00000129968
ENSG00000112559	ENSG00000132716
ENSG00000112559	ENSG00000143889
ENSG00000112559	ENSG00000163625
ENSG00000112559	ENSG00000163909
ENSG00000112559	ENSG00000171291
ENSG00000112559	ENSG00000171295
ENSG00000112559	ENSG00000177426
ENSG00000112559	ENSG00000178386
ENSG00000112559	ENSG00000183048
ENSG00000112559	ENSG00000185883
ENSG00000112559	ENSG00000188033
ENSG00000112559	ENSG00000188321
ENSG00000112559	ENSG00000196646
ENSG00000112559	ENSG00000204099
ENSG00000112559	ENSG00000204815
ENSG00000112576	ENSG00000135446
ENSG00000112578	ENSG00000134686
ENSG00000112578	ENSG00000178988
ENSG00000113272	ENSG00000113272
ENSG00000113328	ENSG00000145901
ENSG00000113448	ENSG00000113595
ENSG00000113558	ENSG00000118564
ENSG00000113595	ENSG00000123636
ENSG00000113595	ENSG00000135940
ENSG00000114019	ENSG00000165030
ENSG00000114019	ENSG00000185379
ENSG00000114107	ENSG00000158106
ENSG00000114107	ENSG00000198182
ENSG00000114125	ENSG00000166266
ENSG00000114126	ENSG00000169016
ENSG00000114204	ENSG00000135018
ENSG00000114204	ENSG00000197860
ENSG00000114204	ENSG00000204463
ENSG00000114209	ENSG00000115694
ENSG00000114279	ENSG00000163530
ENSG00000114354	ENSG00000179222
ENSG00000114648	ENSG00000254772
ENSG00000114698	ENSG00000129968
ENSG00000114698	ENSG00000132938
ENSG00000114942	ENSG00000254772
ENSG00000115145	ENSG00000135063
ENSG00000115216	ENSG00000166925
ENSG00000115350	ENSG00000120837
ENSG00000115507	ENSG00000136158
ENSG00000115507	ENSG00000143382
ENSG00000115507	ENSG00000147509
ENSG00000115507	ENSG00000162961
ENSG00000115507	ENSG00000205426
ENSG00000115514	ENSG00000197172
ENSG00000115641	ENSG00000120549
ENSG00000115641	ENSG00000172262
ENSG00000115661	ENSG00000140481
ENSG00000115806	ENSG00000125409
ENSG00000115806	ENSG00000132744
ENSG00000115806	ENSG00000138835
ENSG00000115806	ENSG00000153574
ENSG00000115806	ENSG00000162373
ENSG00000115935	ENSG00000198373
ENSG00000116030	ENSG00000161405
ENSG00000116030	ENSG00000265817
ENSG00000116750	ENSG00000130706
ENSG00000116754	ENSG00000139517
ENSG00000116922	ENSG00000140859
ENSG00000116922	ENSG00000197024
ENSG00000116922	ENSG00000204713
ENSG00000116922	ENSG00000214717
ENSG00000116983	ENSG00000185519
ENSG00000117155	ENSG00000196290
ENSG00000117155	ENSG00000197114
ENSG00000117155	ENSG00000197951
ENSG00000117222	ENSG00000129691
ENSG00000117360	ENSG00000160062
ENSG00000117360	ENSG00000204599
ENSG00000117461	ENSG00000139517
ENSG00000117475	ENSG00000123975
ENSG00000117569	ENSG00000167110
ENSG00000117625	ENSG00000127191
ENSG00000117625	ENSG00000161405
ENSG00000118579	ENSG00000179950
ENSG00000119401	ENSG00000149021
ENSG00000119559	ENSG00000175866
ENSG00000119703	ENSG00000132938
ENSG00000119703	ENSG00000204713
ENSG00000119718	ENSG00000147894
ENSG00000119718	ENSG00000156374
ENSG00000119917	ENSG00000185745
ENSG00000119965	ENSG00000139517
ENSG00000120071	ENSG00000167110
ENSG00000120071	ENSG00000213024
ENSG00000120696	ENSG00000134686
ENSG00000120699	ENSG00000125835
ENSG00000120860	ENSG00000123240
ENSG00000120860	ENSG00000152240
ENSG00000120860	ENSG00000213024
ENSG00000120896	ENSG00000180370
ENSG00000120948	ENSG00000215271
ENSG00000121058	ENSG00000177700
ENSG00000121067	ENSG00000179562
ENSG00000121454	ENSG00000173991
ENSG00000121570	ENSG00000141985
ENSG00000121570	ENSG00000175895
ENSG00000121749	ENSG00000182923
ENSG00000121766	ENSG00000125775
ENSG00000121769	ENSG00000213024
ENSG00000122180	ENSG00000183891
ENSG00000122359	ENSG00000182944
ENSG00000122692	ENSG00000178988
ENSG00000122707	ENSG00000164118
ENSG00000122707	ENSG00000185880
ENSG00000122862	ENSG00000183386
ENSG00000123136	ENSG00000205323
ENSG00000123136	ENSG00000257390
ENSG00000123240	ENSG00000135063
ENSG00000123240	ENSG00000139517
ENSG00000123240	ENSG00000145901
ENSG00000123349	ENSG00000136436
ENSG00000123562	ENSG00000179010
ENSG00000123609	ENSG00000123609
ENSG00000123609	ENSG00000136155
ENSG00000123609	ENSG00000139146
ENSG00000123609	ENSG00000146707
ENSG00000123609	ENSG00000174446
ENSG00000124074	ENSG00000134686
ENSG00000124074	ENSG00000158062
ENSG00000124074	ENSG00000179455
ENSG00000124074	ENSG00000185482
ENSG00000124074	ENSG00000240694
ENSG00000124160	ENSG00000124160
ENSG00000124357	ENSG00000276644
ENSG00000125354	ENSG00000184640
ENSG00000125531	ENSG00000127191
ENSG00000125531	ENSG00000204713
ENSG00000125775	ENSG00000175376
ENSG00000125775	ENSG00000196504
ENSG00000125775	ENSG00000269096
ENSG00000125775	ENSG00000269586
ENSG00000125814	ENSG00000135823
ENSG00000125835	ENSG00000184402
ENSG00000125835	ENSG00000185002
ENSG00000125898	ENSG00000132938
ENSG00000126970	ENSG00000196150
ENSG00000127191	ENSG00000131791
ENSG00000127191	ENSG00000139517
ENSG00000127191	ENSG00000145365
ENSG00000127191	ENSG00000158062
ENSG00000127191	ENSG00000175104
ENSG00000127328	ENSG00000239264
ENSG00000127445	ENSG00000130511
ENSG00000127445	ENSG00000145687
ENSG00000127445	ENSG00000166925
ENSG00000127837	ENSG00000150776
ENSG00000127914	ENSG00000142698
ENSG00000128272	ENSG00000166167
ENSG00000128683	ENSG00000166091
ENSG00000129028	ENSG00000166946
ENSG00000129071	ENSG00000204713
ENSG00000129084	ENSG00000132938
ENSG00000129084	ENSG00000138621
ENSG00000129084	ENSG00000178988
ENSG00000129245	ENSG00000166228
ENSG00000129245	ENSG00000196313
ENSG00000129355	ENSG00000142698
ENSG00000129355	ENSG00000161405
ENSG00000129691	ENSG00000162961
ENSG00000129968	ENSG00000145901
ENSG00000129968	ENSG00000147509
ENSG00000129968	ENSG00000167110
ENSG00000129968	ENSG00000176903
ENSG00000129968	ENSG00000204371
ENSG00000129968	ENSG00000204713
ENSG00000129968	ENSG00000254997
ENSG00000130066	ENSG00000134453
ENSG00000130066	ENSG00000141002
ENSG00000130177	ENSG00000176386
ENSG00000130311	ENSG00000139517
ENSG00000130347	ENSG00000159840
ENSG00000130347	ENSG00000170473
ENSG00000130733	ENSG00000147378
ENSG00000130772	ENSG00000204599
ENSG00000130803	ENSG00000234414
ENSG00000130811	ENSG00000181929
ENSG00000130818	ENSG00000135951
ENSG00000131467	ENSG00000144597
ENSG00000131467	ENSG00000145088
ENSG00000131467	ENSG00000155792
ENSG00000131475	ENSG00000159210
ENSG00000131626	ENSG00000164304
ENSG00000131721	ENSG00000184867
ENSG00000131759	ENSG00000143171
ENSG00000131791	ENSG00000140481
